"device_twin_variable_history_id","device_twin_id","customer_id","device_twin_variable_id","name","category","type","kind","value","unit","meta","created_at","alias"
"00000000-64f7-4ca8-1bfe-38001fbc4b98","ff4a1a83-748b-41ab-b830-1ff6b31a528a","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-cf57-99b0-55001f718b1a","Água Fria","consumption","water","cold","10.964","m³",NULL,"2023-09-05 15:43:36.892","auxiliary"
"00000000-64f7-4ca8-1bfe-38001fbc4b99","ff4a1a83-748b-41ab-b830-1ff6b31a528a","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-cf57-99b0-55001f718b1c","Água Medida","consumption","water","cold","22.446","m³",NULL,"2023-09-05 15:43:36.899","total"
"00000000-64f7-4ca8-1bfe-38001fbc4b9a","ff4a1a83-748b-41ab-b830-1ff6b31a528a","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-cf57-99b0-55001f718b1d","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 15:43:36.907","info"
"00000000-64f7-4cdb-99b0-55001f71dce3","f394187d-84bf-40d0-8b90-7cecf4ac65f9","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-7579-99b0-55001f719bc4","Gás Medido","consumption","gas","any","6.77","m³",NULL,"2023-09-05 15:44:27.515","total"
"00000000-64f7-4cdb-99b0-55001f71dce4","f394187d-84bf-40d0-8b90-7cecf4ac65f9","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-7579-99b0-55001f719bc5","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 15:44:27.525","info"
"00000000-64f7-4cf4-1bfe-38001fbc4b9c","9ba79a46-63ec-4bbb-a3be-79c82d8338f3","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-cfc0-99b0-55001f718b22","Água Quente","consumption","water","hot","14.899","m³",NULL,"2023-09-05 15:44:52.889","auxiliary"
"00000000-64f7-4cf4-1bfe-38001fbc4b9d","9ba79a46-63ec-4bbb-a3be-79c82d8338f3","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-cfc0-99b0-55001f718b23","Água Fria","consumption","water","cold","11.62","m³",NULL,"2023-09-05 15:44:52.901","auxiliary"
"00000000-64f7-4cf4-1bfe-38001fbc4b9e","9ba79a46-63ec-4bbb-a3be-79c82d8338f3","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-cfc0-99b0-55001f718b26","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 15:44:52.911","info"
"00000000-64f7-4cf4-1bfe-38001fbc4b9f","9ba79a46-63ec-4bbb-a3be-79c82d8338f3","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-cfc0-99b0-55001f718b24","Água Medida","consumption","water","cold","26.519","m³",NULL,"2023-09-05 15:44:52.912","total"
"00000000-64f7-4cfd-99b0-55001f71dce6","9ba79a46-63ec-4bbb-a3be-79c82d8338f3","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-cfc0-99b0-55001f718b22","Água Quente","consumption","water","hot","14.899","m³",NULL,"2023-09-05 15:45:01.322","auxiliary"
"00000000-64f7-4cfd-99b0-55001f71dce7","9ba79a46-63ec-4bbb-a3be-79c82d8338f3","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-cfc0-99b0-55001f718b23","Água Fria","consumption","water","cold","11.62","m³",NULL,"2023-09-05 15:45:01.332","auxiliary"
"00000000-64f7-4cfd-99b0-55001f71dce8","9ba79a46-63ec-4bbb-a3be-79c82d8338f3","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-cfc0-99b0-55001f718b24","Água Medida","consumption","water","cold","26.519","m³",NULL,"2023-09-05 15:45:01.339","total"
"00000000-64f7-4cfd-99b0-55001f71dce9","9ba79a46-63ec-4bbb-a3be-79c82d8338f3","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-cfc0-99b0-55001f718b26","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 15:45:01.345","info"
"00000000-64f7-4d1a-99b0-55001f71dceb","975d0500-254b-4706-9492-6fba954efb50","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-cfee-1bfe-38001fbbf973","Água Quente","consumption","water","hot","1.196","m³",NULL,"2023-09-05 15:45:30.936","auxiliary"
"00000000-64f7-4d1a-99b0-55001f71dcec","975d0500-254b-4706-9492-6fba954efb50","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-cfee-1bfe-38001fbbf974","Água Fria","consumption","water","cold","0.189","m³",NULL,"2023-09-05 15:45:30.95","auxiliary"
"00000000-64f7-4d1a-99b0-55001f71dced","975d0500-254b-4706-9492-6fba954efb50","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-cfee-1bfe-38001fbbf976","Água Medida","consumption","water","cold","1.385","m³",NULL,"2023-09-05 15:45:30.957","total"
"00000000-64f7-4d1a-99b0-55001f71dcee","975d0500-254b-4706-9492-6fba954efb50","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-cfee-1bfe-38001fbbf977","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 15:45:30.964","info"
"00000000-64f7-4d32-1bfe-38001fbc4ba1","94e14198-a9e2-410e-9909-227c30d9cf71","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-ca38-1bfe-38001fbc0a81","Gás Medido","consumption","gas","any","17.44","m³",NULL,"2023-09-05 15:45:54.505","total"
"00000000-64f7-4d32-1bfe-38001fbc4ba2","94e14198-a9e2-410e-9909-227c30d9cf71","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-ca38-1bfe-38001fbc0a82","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 15:45:54.514","info"
"00000000-64f7-4d8b-99b0-55001f71dcf0","9485d33d-7f0b-448d-bd06-f8a143f3fc5e","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-d054-99b0-55001f718b3a","Água Quente","consumption","water","hot","6.135","m³",NULL,"2023-09-05 15:47:23.732","auxiliary"
"00000000-64f7-4d8b-99b0-55001f71dcf1","9485d33d-7f0b-448d-bd06-f8a143f3fc5e","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-d054-99b0-55001f718b3b","Água Fria","consumption","water","cold","2.425","m³",NULL,"2023-09-05 15:47:23.747","auxiliary"
"00000000-64f7-4d8b-99b0-55001f71dcf2","9485d33d-7f0b-448d-bd06-f8a143f3fc5e","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-d054-99b0-55001f718b3c","Água Medida","consumption","water","cold","8.56","m³",NULL,"2023-09-05 15:47:23.752","total"
"00000000-64f7-4d8b-99b0-55001f71dcf3","9485d33d-7f0b-448d-bd06-f8a143f3fc5e","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-d054-99b0-55001f718b3e","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 15:47:23.761","info"
"00000000-64f7-4da8-1bfe-38001fbc4ba4","d0213e5d-2b4f-4b9e-af22-50f5bd97ab33","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-d06f-1bfe-38001fbbf981","Água Quente","consumption","water","hot","11.531","m³",NULL,"2023-09-05 15:47:52.223","auxiliary"
"00000000-64f7-4da8-1bfe-38001fbc4ba5","d0213e5d-2b4f-4b9e-af22-50f5bd97ab33","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-d06f-1bfe-38001fbbf982","Água Fria","consumption","water","cold","5.175","m³",NULL,"2023-09-05 15:47:52.238","auxiliary"
"00000000-64f7-4da8-1bfe-38001fbc4ba6","d0213e5d-2b4f-4b9e-af22-50f5bd97ab33","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-d06f-1bfe-38001fbbf983","Água Medida","consumption","water","cold","16.706","m³",NULL,"2023-09-05 15:47:52.246","total"
"00000000-64f7-4da8-1bfe-38001fbc4ba7","d0213e5d-2b4f-4b9e-af22-50f5bd97ab33","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-d06f-1bfe-38001fbbf985","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 15:47:52.257","info"
"00000000-64f7-4db6-1bfe-38001fbc4ba9","595dde7b-bc20-4c2c-b6ec-11dd420944a6","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-7651-1bfe-38001fbc08ab","Gás Medido","consumption","gas","any","19.01","m³",NULL,"2023-09-05 15:48:06.129","total"
"00000000-64f7-4db6-1bfe-38001fbc4baa","595dde7b-bc20-4c2c-b6ec-11dd420944a6","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-7651-1bfe-38001fbc08ac","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 15:48:06.137","info"
"00000000-64f7-4dc5-1bfe-38001fbc4bac","595dde7b-bc20-4c2c-b6ec-11dd420944a6","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-7651-1bfe-38001fbc08ab","Gás Medido","consumption","gas","any","19.01","m³",NULL,"2023-09-05 15:48:21.107","total"
"00000000-64f7-4dc5-1bfe-38001fbc4bad","595dde7b-bc20-4c2c-b6ec-11dd420944a6","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-7651-1bfe-38001fbc08ac","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 15:48:21.116","info"
"00000000-64f7-66f3-99b0-55001f71dcf7","9fa75076-f3c4-4593-80d3-0879bb03cde9","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-9556-1bfe-38001fbbf5f6","Água Quente","consumption","water","hot","5.279","m³",NULL,"2023-09-05 17:35:47.511","auxiliary"
"00000000-64f7-66f3-99b0-55001f71dcf8","9fa75076-f3c4-4593-80d3-0879bb03cde9","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-9556-1bfe-38001fbbf5f7","Água Fria","consumption","water","cold","5.35","m³",NULL,"2023-09-05 17:35:47.522","auxiliary"
"00000000-64f7-66f3-99b0-55001f71dcf9","9fa75076-f3c4-4593-80d3-0879bb03cde9","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-9556-1bfe-38001fbbf5f8","Água Medida","consumption","water","cold","10.629","m³",NULL,"2023-09-05 17:35:47.53","total"
"00000000-64f7-66f3-99b0-55001f71dcfa","9fa75076-f3c4-4593-80d3-0879bb03cde9","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-9556-1bfe-38001fbbf5fa","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 17:35:47.54","info"
"00000000-64f7-6d36-1bfe-38001fbc4baf","55e7445d-502b-4eb2-95ab-6307625bf413","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-95d4-1bfe-38001fbc0926","Gás Medido","consumption","gas","any","40.42","m³",NULL,"2023-09-05 18:02:30.831","total"
"00000000-64f7-6d36-1bfe-38001fbc4bb0","55e7445d-502b-4eb2-95ab-6307625bf413","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-95d4-1bfe-38001fbc0927","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 18:02:30.835","info"
"00000000-64f7-6f52-1bfe-38001fbc4bb2","283210c6-5b89-4ae0-9a8c-4a1e8da646fd","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-97ec-99b0-55001f719c67","Gás Medido","consumption","gas","any","10.55","m³",NULL,"2023-09-05 18:11:30.849","total"
"00000000-64f7-6f52-1bfe-38001fbc4bb3","283210c6-5b89-4ae0-9a8c-4a1e8da646fd","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-97ec-99b0-55001f719c68","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 18:11:30.858","info"
"00000000-64f7-6ff7-99b0-55001f71dcfd","ed33d4cc-3f74-4281-a44b-b1e01f403a8b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-9e52-99b0-55001f71885d","Água Quente","consumption","water","hot","0.026","m³",NULL,"2023-09-05 18:14:15.889","auxiliary"
"00000000-64f7-6ff7-99b0-55001f71dcfe","ed33d4cc-3f74-4281-a44b-b1e01f403a8b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-9e52-99b0-55001f71885e","Água Fria","consumption","water","cold","0.001","m³",NULL,"2023-09-05 18:14:15.901","auxiliary"
"00000000-64f7-6ff7-99b0-55001f71dcff","ed33d4cc-3f74-4281-a44b-b1e01f403a8b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-9e52-99b0-55001f718860","Água Medida","consumption","water","cold","0.027","m³",NULL,"2023-09-05 18:14:15.906","total"
"00000000-64f7-6ff7-99b0-55001f71dd00","ed33d4cc-3f74-4281-a44b-b1e01f403a8b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-9e52-99b0-55001f718862","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 18:14:15.912","info"
"00000000-64f7-70ae-99b0-55001f71dd03","3585e458-39aa-47d0-8041-d37f24615d43","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-9959-1bfe-38001fbc0935","Gás Medido","consumption","gas","any","10.31","m³",NULL,"2023-09-05 18:17:18.984","total"
"00000000-64f7-70af-99b0-55001f71dd04","3585e458-39aa-47d0-8041-d37f24615d43","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-9959-1bfe-38001fbc0936","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 18:17:19","info"
"00000000-64f7-72e5-99b0-55001f71dd06","008bb0a5-c33b-4fc3-975f-3dd35139d13e","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a15d-1bfe-38001fbbf6a9","Água Quente","consumption","water","hot","10.699","m³",NULL,"2023-09-05 18:26:45.03","auxiliary"
"00000000-64f7-72e5-99b0-55001f71dd07","008bb0a5-c33b-4fc3-975f-3dd35139d13e","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a15d-1bfe-38001fbbf6aa","Água Fria","consumption","water","cold","9.926","m³",NULL,"2023-09-05 18:26:45.045","auxiliary"
"00000000-64f7-72e5-99b0-55001f71dd08","008bb0a5-c33b-4fc3-975f-3dd35139d13e","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a15d-1bfe-38001fbbf6ab","Água Medida","consumption","water","cold","20.625","m³",NULL,"2023-09-05 18:26:45.057","total"
"00000000-64f7-72e5-99b0-55001f71dd09","008bb0a5-c33b-4fc3-975f-3dd35139d13e","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a15d-1bfe-38001fbbf6ae","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 18:26:45.065","info"
"00000000-64f7-73af-99b0-55001f71dd0b","10529b36-69f0-4513-8cab-d1b120a59ab8","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-f683-1bfe-38001fbbfadc","Água Quente","consumption","water","hot","4.637","m³",NULL,"2023-09-05 18:30:07.502","auxiliary"
"00000000-64f7-73af-99b0-55001f71dd0c","10529b36-69f0-4513-8cab-d1b120a59ab8","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-f683-1bfe-38001fbbfadd","Água Fria","consumption","water","cold","4.426","m³",NULL,"2023-09-05 18:30:07.513","auxiliary"
"00000000-64f7-73af-99b0-55001f71dd0d","10529b36-69f0-4513-8cab-d1b120a59ab8","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-f683-1bfe-38001fbbfade","Água Medida","consumption","water","cold","9.063","m³",NULL,"2023-09-05 18:30:07.518","total"
"00000000-64f7-73af-99b0-55001f71dd0e","10529b36-69f0-4513-8cab-d1b120a59ab8","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-f683-1bfe-38001fbbfae0","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 18:30:07.528","info"
"00000000-64f7-7446-99b0-55001f71dd15","8dfe7929-d001-4793-891f-fe9cae31f186","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-9ce4-1bfe-38001fbc0957","Gás Medido","consumption","gas","any","0.01","m³",NULL,"2023-09-05 18:32:38.861","total"
"00000000-64f7-7446-99b0-55001f71dd16","8dfe7929-d001-4793-891f-fe9cae31f186","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-9ce4-1bfe-38001fbc0958","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 18:32:38.869","info"
"00000000-64f7-7541-1bfe-38001fbc4bb5","65145232-a0b9-4c7f-8a65-e206dc5fe620","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-35c0-94a4-0f01e78d76c4","Gás Medido","consumption","gas","any","2.22","m³",NULL,"2023-09-05 18:36:49.142","total"
"00000000-64f7-7541-1bfe-38001fbc4bb6","65145232-a0b9-4c7f-8a65-e206dc5fe620","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-35c0-94a4-0f01e78d76c5","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 18:36:49.154","info"
"00000000-64f7-75d5-1bfe-38001fbc4bb8","c5e9fe84-96cf-40c7-b272-bbe24b3b2451","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-9e7a-99b0-55001f719c99","Gás Medido","consumption","gas","any","40.25","m³",NULL,"2023-09-05 18:39:17.031","total"
"00000000-64f7-75d5-1bfe-38001fbc4bb9","c5e9fe84-96cf-40c7-b272-bbe24b3b2451","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-9e7a-99b0-55001f719c9a","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 18:39:17.044","info"
"00000000-64f7-7693-1bfe-38001fbc4bbb","f7042b50-550f-4dee-92a9-c5fe9afe746f","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a4f9-99b0-55001f7188f2","Água Quente","consumption","water","hot","6.786","m³",NULL,"2023-09-05 18:42:27.501","auxiliary"
"00000000-64f7-7693-1bfe-38001fbc4bbc","f7042b50-550f-4dee-92a9-c5fe9afe746f","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a4f9-99b0-55001f7188f3","Água Fria","consumption","water","cold","6.574","m³",NULL,"2023-09-05 18:42:27.518","auxiliary"
"00000000-64f7-7693-1bfe-38001fbc4bbd","f7042b50-550f-4dee-92a9-c5fe9afe746f","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a4f9-99b0-55001f7188f4","Água Medida","consumption","water","cold","13.36","m³",NULL,"2023-09-05 18:42:27.525","total"
"00000000-64f7-7693-1bfe-38001fbc4bbe","f7042b50-550f-4dee-92a9-c5fe9afe746f","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a4f9-99b0-55001f7188f6","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 18:42:27.537","info"
"00000000-64f7-7829-99b0-55001f71dd18","638286b2-0c53-46fe-915d-de4008c9fbab","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a685-99b0-55001f71890a","Água Quente","consumption","water","hot","8.936","m³",NULL,"2023-09-05 18:49:13.182","auxiliary"
"00000000-64f7-7829-99b0-55001f71dd19","638286b2-0c53-46fe-915d-de4008c9fbab","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a685-99b0-55001f71890b","Água Fria","consumption","water","cold","3.96","m³",NULL,"2023-09-05 18:49:13.195","auxiliary"
"00000000-64f7-7829-99b0-55001f71dd1a","638286b2-0c53-46fe-915d-de4008c9fbab","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a685-99b0-55001f71890c","Água Medida","consumption","water","cold","12.896","m³",NULL,"2023-09-05 18:49:13.207","total"
"00000000-64f7-7829-99b0-55001f71dd1b","638286b2-0c53-46fe-915d-de4008c9fbab","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a685-99b0-55001f71890e","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 18:49:13.213","info"
"00000000-64f7-7921-99b0-55001f71dd1d","2246192a-0f9b-4758-b6c3-87e4e26206eb","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a799-1bfe-38001fbbf718","Água Quente","consumption","water","hot","0.001","m³",NULL,"2023-09-05 18:53:21.083","auxiliary"
"00000000-64f7-7921-99b0-55001f71dd1e","2246192a-0f9b-4758-b6c3-87e4e26206eb","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a799-1bfe-38001fbbf719","Água Fria","consumption","water","cold","0.001","m³",NULL,"2023-09-05 18:53:21.101","auxiliary"
"00000000-64f7-7921-99b0-55001f71dd1f","2246192a-0f9b-4758-b6c3-87e4e26206eb","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a799-1bfe-38001fbbf71a","Água Medida","consumption","water","cold","0.002","m³",NULL,"2023-09-05 18:53:21.13","total"
"00000000-64f7-7921-99b0-55001f71dd20","2246192a-0f9b-4758-b6c3-87e4e26206eb","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a799-1bfe-38001fbbf71c","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 18:53:21.139","info"
"00000000-64f7-7da7-1bfe-38001fbc4bc2","f416e7cf-1d6e-4298-b0b8-b87109b7f390","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-faa3-99b0-55001f719ebb","Gás Medido","consumption","gas","any","58.78","m³",NULL,"2023-09-05 19:12:39.224","total"
"00000000-64f7-7da7-1bfe-38001fbc4bc3","f416e7cf-1d6e-4298-b0b8-b87109b7f390","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-faa3-99b0-55001f719ebc","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 19:12:39.231","info"
"00000000-64f7-7e18-99b0-55001f71dd23","8a7209ff-a506-4ca0-9cd6-d4e7098bed95","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-a6c5-99b0-55001f719ccc","Gás Medido","consumption","gas","any","17.53","m³",NULL,"2023-09-05 19:14:32.605","total"
"00000000-64f7-7e18-99b0-55001f71dd24","8a7209ff-a506-4ca0-9cd6-d4e7098bed95","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-a6c5-99b0-55001f719ccd","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 19:14:32.61","info"
"00000000-64f7-7efc-1bfe-38001fbc4bc5","93932849-f96c-43dd-a296-d3d7dc852b6b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-ad63-1bfe-38001fbbf77e","Água Quente","consumption","water","hot","4.282","m³",NULL,"2023-09-05 19:18:20.953","auxiliary"
"00000000-64f7-7efc-1bfe-38001fbc4bc6","93932849-f96c-43dd-a296-d3d7dc852b6b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-ad63-1bfe-38001fbbf77f","Água Fria","consumption","water","cold","1.866","m³",NULL,"2023-09-05 19:18:20.964","auxiliary"
"00000000-64f7-7efc-1bfe-38001fbc4bc7","93932849-f96c-43dd-a296-d3d7dc852b6b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-ad63-1bfe-38001fbbf781","Água Medida","consumption","water","cold","6.148","m³",NULL,"2023-09-05 19:18:20.971","total"
"00000000-64f7-7efc-1bfe-38001fbc4bc8","93932849-f96c-43dd-a296-d3d7dc852b6b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-ad63-1bfe-38001fbbf782","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 19:18:20.979","info"
"00000000-64f7-8354-1bfe-38001fbc4bcb","6a555af8-e407-4fcc-b7b8-96624e6faac7","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e8-0623-99b0-55001f718cda","Água Quente","consumption","water","hot","8.433","m³",NULL,"2023-09-05 19:36:52.108","auxiliary"
"00000000-64f7-8354-1bfe-38001fbc4bcc","6a555af8-e407-4fcc-b7b8-96624e6faac7","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e8-0623-99b0-55001f718cdb","Água Fria","consumption","water","cold","4.344","m³",NULL,"2023-09-05 19:36:52.118","auxiliary"
"00000000-64f7-8354-1bfe-38001fbc4bcd","6a555af8-e407-4fcc-b7b8-96624e6faac7","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e8-0623-99b0-55001f718cdd","Água Medida","consumption","water","cold","12.777","m³",NULL,"2023-09-05 19:36:52.146","total"
"00000000-64f7-8354-1bfe-38001fbc4bce","6a555af8-e407-4fcc-b7b8-96624e6faac7","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e8-0623-99b0-55001f718cde","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 19:36:52.151","info"
"00000000-64f7-854f-1bfe-38001fbc4bd0","bc44c05f-f76f-4b54-bda7-0e8002313c5b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-b3b5-1bfe-38001fbbf7e2","Água Quente","consumption","water","hot","3.451","m³",NULL,"2023-09-05 19:45:19.811","auxiliary"
"00000000-64f7-854f-1bfe-38001fbc4bd1","bc44c05f-f76f-4b54-bda7-0e8002313c5b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-b3b5-1bfe-38001fbbf7e3","Água Fria","consumption","water","cold","0.001","m³",NULL,"2023-09-05 19:45:19.822","auxiliary"
"00000000-64f7-854f-1bfe-38001fbc4bd2","bc44c05f-f76f-4b54-bda7-0e8002313c5b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-b3b5-1bfe-38001fbbf7e4","Água Medida","consumption","water","cold","3.452","m³",NULL,"2023-09-05 19:45:19.829","total"
"00000000-64f7-854f-1bfe-38001fbc4bd3","bc44c05f-f76f-4b54-bda7-0e8002313c5b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-b3b5-1bfe-38001fbbf7e6","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-05 19:45:19.836","info"
"00000000-64f7-878f-99b0-55001f71dd28","5084af2e-34c7-4d72-b515-870827dbe5ba","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-046f-99b0-55001f719f34","Gás Medido","consumption","gas","any","11.89","m³",NULL,"2023-09-05 19:54:55.659","total"
